"method","trait","RMSE"
"MICE","Seed.dry.mass",39.2504972145428
"MICE","Seed.dry.mass",5.40799595388595
"MICE","Seed.dry.mass",2.66607505427011
"MICE","Seed.dry.mass",8.75654825467623
"MICE","Seed.dry.mass",0.132797304837429
"MICE","Seed.dry.mass",22.3430155859625
"MICE","Seed.dry.mass",5.13653521070501
"MICE","Seed.dry.mass",1.00532608466537
"MICE","Seed.dry.mass",0.149430531475218
"MICE","Seed.dry.mass",0.898760165902021
"MICE","Seed.dry.mass",6.10693279577362
"MICE","Seed.dry.mass",4.47904590709567
"MICE","Seed.dry.mass",35.9152281520564
"MICE","Seed.dry.mass",0.531829256375759
"MICE","Seed.dry.mass",11.4583992860196
"MICE","Seed.dry.mass",0.560595165755931
"MICE","Seed.dry.mass",74.5065704423004
"MICE","Seed.dry.mass",2.92809776057464
"MICE","Seed.dry.mass",8.14077807714058
"MICE","Seed.dry.mass",14.3012821777894
"MICE","Seed.dry.mass",18.4084974207019
"MICE","Seed.dry.mass",0.511871466509872
"MICE","Seed.dry.mass",16.0068098421926
"MICE","Seed.dry.mass",22.7915312641816
"MICE","Seed.dry.mass",9.28513065634707
"MICE","Seed.dry.mass",0.000488201862192161
"MICE","Seed.dry.mass",30.5519770646587
"MICE","Seed.dry.mass",44.7891226247175
"MICE","Seed.dry.mass",0.216087475006308
"MICE","Seed.dry.mass",8.30756263681411
"MICE","Seed.dry.mass",7.27779702982465
"MICE","Seed.dry.mass",3.78362868074743
"MICE","Seed.dry.mass",4.22514849449919
"MICE","Seed.dry.mass",7.75908893581955
"MICE","Seed.dry.mass",39.1611724254809
"MICE","Seed.dry.mass",13.9404247991532
"MICE","Seed.dry.mass",8.68224471678515
"MICE","Seed.dry.mass",53.5340155393923
"MICE","Seed.dry.mass",10.791344980922
"MICE","Seed.dry.mass",87.7430876546977
"MICE","Seed.dry.mass",0.772123730198523
"MICE","Seed.dry.mass",36.814546561968
"MICE","Seed.dry.mass",1.64982311544836
"MICE","Seed.dry.mass",12.3233562257533
"MICE","Seed.dry.mass",7.57409760402051
"MICE","Seed.dry.mass",0.229233608167454
"MICE","Seed.dry.mass",5.26757339645818
"MICE","Seed.dry.mass",37.506334278987
"MICE","Seed.dry.mass",0.154368402057148
"MICE","Seed.dry.mass",0.109030282754425
"MICE","Seed.dry.mass",1.98376097220987e-05
"MICE","Seed.dry.mass",4.81053223443798
"MICE","Seed.dry.mass",5.89822197394546
"MICE","Seed.dry.mass",0.0928050908723485
"MICE","Seed.dry.mass",4.50291197317481
"MICE","Seed.dry.mass",0.0923388981696709
"MICE","Seed.dry.mass",7.61053391083565
"MICE","Seed.dry.mass",43.0597905307274
"MICE","Seed.dry.mass",7.85968245257328e-05
"MICE","Seed.dry.mass",1.58770756258939
"MICE","Seed.dry.mass",0.127495698207387
"MICE","Seed.dry.mass",1.02255071436297
"MICE","Seed.dry.mass",30.5552819646615
"MICE","Seed.dry.mass",75.1257887311411
"MICE","Seed.dry.mass",7.65983824348648
"MICE","Seed.dry.mass",3.35496820078277
"MICE","Seed.dry.mass",13.3978398293092
"MICE","Seed.dry.mass",13.295407359416
"MICE","Seed.dry.mass",10.2010068814207
"MICE","Seed.dry.mass",13.5953951473943
"MICE","Seed.dry.mass",5.90281565337187
"MICE","Seed.dry.mass",5.040454431184
"MICE","Seed.dry.mass",15.5946696167787
"MICE","Seed.dry.mass",10.131717151084
"MICE","Seed.dry.mass",7.38402121831038
"MICE","Seed.dry.mass",17.1485919533645
"MICE","Seed.dry.mass",10.6276907160108
"MICE","Seed.dry.mass",52.7558690778082
"MICE","Seed.dry.mass",33.5887773060185
"MICE","Seed.dry.mass",2.90266447942747
"MICE","Seed.dry.mass",1.31140862253627
"MICE","Seed.dry.mass",0.685536232701967
"MICE","Seed.dry.mass",18.3437076623516
"MICE","Seed.dry.mass",0.157135289075536
"MICE","Seed.dry.mass",6.21126679626891
"MICE","Seed.dry.mass",16.732249718408
"MICE","Seed.dry.mass",4.47598018967697
"MICE","Seed.dry.mass",26.8949734897429
"MICE","Seed.dry.mass",22.1957466556166
"MICE","Seed.dry.mass",0.468080485582146
"MICE","Seed.dry.mass",31.3989982526081
"MICE","Seed.dry.mass",5.81641235250136
"MICE","Seed.dry.mass",95.5406228906851
"MICE","Seed.dry.mass",8.3198157369862
"MICE","Seed.dry.mass",4.09940133240159
"MICE","Seed.dry.mass",13.5331426014771
"MICE","Seed.dry.mass",0.201542374766513
"MICE","Seed.dry.mass",4.25371657921396
"MICE","Seed.dry.mass",31.435531007999
"MICE","Seed.dry.mass",0.553859959363333
"MICE","Seed.dry.mass",2.7311947100729
"MICE","Seed.dry.mass",5.01856677781378
"MICE","Seed.dry.mass",1.69144915502004
"MICE","Seed.dry.mass",0.000673058464020696
"MICE","Seed.dry.mass",17.5767009718964
"MICE","Seed.dry.mass",14.5621219039924
"MICE","Seed.dry.mass",95.0058994245029
"MICE","Seed.dry.mass",4.15967631984005
"MICE","Seed.dry.mass",31.8810414637062
"MICE","Seed.dry.mass",11.5450545182093
"MICE","Seed.dry.mass",0.000156656597722947
"MICE","Seed.dry.mass",0.0913568684683627
"MICE","Seed.dry.mass",0.0022608877824419
"MICE","Seed.dry.mass",7.16202297045103
"MICE","Seed.dry.mass",21.2541834333562
"MICE","Seed.dry.mass",1.2208269142215
"MICE","Seed.dry.mass",12.3711428888604
"MICE","Seed.dry.mass",4.40417049440779
"MICE","Seed.dry.mass",6.49612804057485
"MICE","Seed.dry.mass",10.4427579312781
"MICE","Seed.dry.mass",13.2934386088423
"MICE","Seed.dry.mass",1.12516186441335
"MICE","Seed.dry.mass",1.48378687314103
"MICE","Seed.dry.mass",21.145075590201
"MICE","Seed.dry.mass",2.8454485822415
"MICE","Seed.dry.mass",6.88042135317826
"MICE","Seed.dry.mass",5.63016874106131
"MICE","Seed.dry.mass",0.034443146702456
"MICE","Seed.dry.mass",1.36090439862347
"MICE","Seed.dry.mass",79.0059723754344
"MICE","Seed.dry.mass",35.5473624251726
"MICE","Seed.dry.mass",9.86920767047156
"MICE","Seed.dry.mass",15.8976602641125
"MICE","Seed.dry.mass",4.69313222321446
"MICE","Seed.dry.mass",0.198598091537289
"MICE","Seed.dry.mass",10.3995433645099
"MICE","Seed.dry.mass",2.18906159529688
"MICE","Seed.dry.mass",0.977042857873531
"MICE","Seed.dry.mass",0.731788696309101
"MICE","Seed.dry.mass",1.67247496632833
"MICE","Seed.dry.mass",1.78896408063535
"MICE","Seed.dry.mass",7.97494228029535
"MICE","Seed.dry.mass",2.80328266772983
"MICE","Seed.dry.mass",3.65238250025098
"MICE","Seed.dry.mass",0.022756144078009
"MICE","Seed.dry.mass",33.1392367428559
"MICE","Seed.dry.mass",18.3853244994978
"MICE","Seed.dry.mass",0.907796979176518
"MICE","Seed.dry.mass",5.16103455838568
"MICE","Seed.dry.mass",52.7085621280459
"MICE","Seed.dry.mass",54.3866330414003
"MICE","Seed.dry.mass",4.68935146184572
"MICE","Seed.dry.mass",23.3178354490355
"MICE","Seed.dry.mass",12.1531592755766
"MICE","Seed.dry.mass",4.93550734451247
"MICE","Seed.dry.mass",1.17032331455119
"MICE","Seed.dry.mass",1.04111515814592
"MICE","Seed.dry.mass",0.755435609937797
"MICE","Seed.dry.mass",4.73372270835162
"MICE","Seed.dry.mass",13.0421037014782
"MICE","Seed.dry.mass",30.6104075050095
"MICE","Seed.dry.mass",23.5419887946356
"MICE","Seed.dry.mass",1.97168915813534
"MICE","Seed.dry.mass",1.62662376098406
"MICE","Seed.dry.mass",80.9670968349702
"MICE","Seed.dry.mass",4.10777110428825
"MICE","Seed.dry.mass",1.49223168289166
"MICE","Seed.dry.mass",2.25228327872435
"MICE","Seed.dry.mass",3.12848314545732
"MICE","Seed.dry.mass",4.68437122576256
"MICE","Seed.dry.mass",7.60005036081697
"MICE","Seed.dry.mass",35.9586075209502
"MICE","Seed.dry.mass",3.92933579075349
"MICE","Seed.dry.mass",2.0219655042187
"MICE","Seed.dry.mass",10.9149355373121
"MICE","Seed.dry.mass",1.83432711826024
"MICE","Seed.dry.mass",0.289805263862864
"MICE","Seed.dry.mass",5.06904022510981
"MICE","Seed.dry.mass",2.64181393915042
"MICE","Seed.dry.mass",0.000399885672512453
"MICE","Seed.dry.mass",2.54803372562132
"MICE","Seed.dry.mass",1.05932633426364
"MICE","Seed.dry.mass",29.7720390771078
"MICE","Seed.dry.mass",0.00721792207383914
"MICE","Seed.dry.mass",28.6644326412941
"MICE","Seed.dry.mass",23.5806884150695
"MICE","Seed.dry.mass",1.12885641996745
"MICE","Seed.dry.mass",3.65603175509941
"MICE","Seed.dry.mass",0.100561239159861
"MICE","Seed.dry.mass",22.9265377121101
"MICE","Seed.dry.mass",0.466050069610788
"MICE","Seed.dry.mass",6.83552742442501
"MICE","Seed.dry.mass",4.53898522491423
"MICE","Seed.dry.mass",6.90546748390582
"MICE","Seed.dry.mass",0.362258226201657
"MICE","Seed.dry.mass",12.7355944278455
"MICE","Seed.dry.mass",6.97518967014807
"MICE","Seed.dry.mass",4.56719783492465
"MICE","Seed.dry.mass",25.8933747867364
"MICE","Seed.dry.mass",14.7719737758031
"MICE","Seed.dry.mass",39.8156380899427
"MICE","Seed.dry.mass",2.25148265135186
"MICE","Seed.dry.mass",18.4948021500034
"MICE","Seed.dry.mass",5.09878556463269
"MICE","Seed.dry.mass",17.5618725095491
"MICE","Seed.dry.mass",14.3982870156311
"MICE","Seed.dry.mass",4.80987273765293
"MICE","Seed.dry.mass",2.46972207696664
"MICE","Seed.dry.mass",9.67671385431062
"MICE","Seed.dry.mass",13.8889567432938
"MICE","Seed.dry.mass",24.7415328660894
"MICE","Seed.dry.mass",22.257479363003
"MICE","Seed.dry.mass",88.5830908586949
"MICE","Seed.dry.mass",11.3620025121499
"MICE","Seed.dry.mass",43.8008521336784
"MICE","Seed.dry.mass",20.1718652002717
"MICE","Seed.dry.mass",1.36455962231344
"MICE","Seed.dry.mass",6.68244508637066
"MICE","Seed.dry.mass",56.8708614800548
"MICE","Seed.dry.mass",0.254320144361356
"MICE","Seed.dry.mass",11.9230957977679
"MICE","Seed.dry.mass",18.4688618144663
"MICE","Seed.dry.mass",30.0438403433869
"MICE","Seed.dry.mass",1.86706016460612
"MICE","Seed.dry.mass",22.4712636009575
"MICE","Seed.dry.mass",1.07333015602929
"MICE","Seed.dry.mass",42.2043962193585
"MICE","Seed.dry.mass",11.3056279399529
"MICE","Seed.dry.mass",36.5389733560592
"MICE","Seed.dry.mass",0.745898194372566
"MICE","Seed.dry.mass",19.4538708894552
"MICE","Seed.dry.mass",8.47134889015378
"MICE","Seed.dry.mass",0.0153765399865265
"MICE","Seed.dry.mass",1.29813562700925
"MICE","Seed.dry.mass",2.41092398150949
"MICE","Seed.dry.mass",2.56885857149084
"MICE","Seed.dry.mass",7.14795925389378
"MICE","Seed.dry.mass",47.1528124618445
"MICE","Seed.dry.mass",1.2953385556252
"MICE","Seed.dry.mass",16.2301714392855
"MICE","Seed.dry.mass",5.56397617970747
"MICE","Seed.dry.mass",38.2473560484071
"MICE","Seed.dry.mass",19.6871561519868
"MICE","Seed.dry.mass",41.3156083593203
"MICE","Seed.dry.mass",47.7170876768848
"MICE","Seed.dry.mass",9.5233798519978
"MICE","Seed.dry.mass",40.0762656061593
"MICE","Seed.dry.mass",11.0591066157039
"MICE","Seed.dry.mass",36.5556093500837
"MICE","Seed.dry.mass",9.18845036239206
"MICE","Seed.dry.mass",2.38664730395776
"MICE","Seed.dry.mass",2.70310648687584
"MICE","Seed.dry.mass",1.52133754633205
"MICE","Seed.dry.mass",8.80231394948919
"MICE","Seed.dry.mass",3.31073569202854
"MICE","Seed.dry.mass",6.83843540432091
"MICE","Seed.dry.mass",16.6981594945693
"MICE","Seed.dry.mass",67.9383665150201
"MICE","Seed.dry.mass",13.0274213391062
"MICE","Seed.dry.mass",1.52570173270607
"MICE","Seed.dry.mass",6.95586054248275
"MICE","Seed.dry.mass",0.575438868632774
"MICE","Seed.dry.mass",29.8433512367921
"MICE","Seed.dry.mass",7.97842113316316
"MICE","Seed.dry.mass",54.1928917055791
"MICE","Seed.dry.mass",1.68535332093027
"MICE","Seed.dry.mass",9.66722251535084
"MICE","Seed.dry.mass",4.37870562595996
"MICE","Seed.dry.mass",0.577870362545638
"MICE","Seed.dry.mass",0.731114564273111
"MICE","Seed.dry.mass",1.55698416454079
"MICE","Seed.dry.mass",3.88705078100798
"MICE","Seed.dry.mass",5.26056412652655
"MICE","Seed.dry.mass",2.89288210818413
"MICE","Seed.dry.mass",47.3702945576761
"MICE","Seed.dry.mass",4.26510346873492
"MICE","Seed.dry.mass",18.660374413655
"MICE","Seed.dry.mass",1.10319253142852
"MICE","Seed.dry.mass",1.37684820023942
"MICE","Seed.dry.mass",1.52101371283582
"MICE","Seed.dry.mass",58.070209444622
"MICE","Seed.dry.mass",8.78907812093713
"MICE","Seed.dry.mass",34.7829209085423
"MICE","Seed.dry.mass",95.6103217630294
"MICE","Seed.dry.mass",23.3516925628519
"MICE","Seed.dry.mass",18.2327672290643
"MICE","Seed.dry.mass",14.4275399112904
"MICE","Seed.dry.mass",13.0446319821933
"MICE","Seed.dry.mass",0.0736444708642267
"MICE","Seed.dry.mass",9.85983346003577
"MICE","Seed.dry.mass",0.307357127167627
"MICE","Seed.dry.mass",0.744243149495352
"MICE","Seed.dry.mass",3.1950571670993
"MICE","Seed.dry.mass",3.57254155291032
"MICE","Seed.dry.mass",0.0757385018465385
"MICE","Seed.dry.mass",0.732040828220495
"MICE","Seed.dry.mass",7.91826107984002
"MICE","Seed.dry.mass",11.4014453105633
"MICE","Seed.dry.mass",14.1060990206207
"MICE","Seed.dry.mass",32.0498857690577
"MICE","Seed.dry.mass",0.50223437714921
"MICE","Seed.dry.mass",1.68573815735262
"MICE","Seed.dry.mass",1.60288013344938
"MICE","Seed.dry.mass",9.08900989648031
"MICE","Seed.dry.mass",0.0509792214328607
"MICE","Seed.dry.mass",26.328253842054
"MICE","Seed.dry.mass",8.96675005446292
"MICE","Seed.dry.mass",6.6508864697571
"MICE","Seed.dry.mass",1.44131527727655
"MICE","Seed.dry.mass",12.4230838486589
"MICE","Seed.dry.mass",2.71912852913424
"MICE","Seed.dry.mass",12.8034731290468
"MICE","Seed.dry.mass",14.4460854666953
"MICE","Seed.dry.mass",11.9062656729691
"MICE","Seed.dry.mass",42.9054785269334
"MICE","Seed.dry.mass",15.1746047018302
"MICE","Seed.dry.mass",5.36081578154835
"MICE","Seed.dry.mass",49.8323119242692
"MICE","Seed.dry.mass",11.1561610273214
"MICE","Seed.dry.mass",4.25104816755494
"MICE","Seed.dry.mass",0.00171189426046447
"MICE","Seed.dry.mass",5.03813100160703
"MICE","Seed.dry.mass",0.484482668215179
"MICE","Seed.dry.mass",0.868380671305157
"MICE","Seed.dry.mass",0.131408751900333
"MICE","Seed.dry.mass",17.8078592463014
"MICE","Seed.dry.mass",27.0460750321483
"MICE","Seed.dry.mass",76.2963863168686
"MICE","Seed.dry.mass",3.60314253210068
"MICE","Seed.dry.mass",5.71377659407115
"MICE","Seed.dry.mass",3.8630442709873
"MICE","Seed.dry.mass",5.45571882631648
"MICE","Seed.dry.mass",7.48093345999939
"MICE","Seed.dry.mass",5.77966677356927
"MICE","Seed.dry.mass",0.550389049120938
"MICE","Seed.dry.mass",50.945251835608
"MICE","Seed.dry.mass",0.764813608102087
"MICE","Seed.dry.mass",85.154751161602
"MICE","Seed.dry.mass",0.606568639622284
"MICE","Seed.dry.mass",5.1075877559566
"MICE","Seed.dry.mass",4.24969305085508
"MICE","Seed.dry.mass",10.1775574797802
"MICE","Seed.dry.mass",5.33775056377659
"MICE","Seed.dry.mass",8.37982466269834
"MICE","Seed.dry.mass",24.8895697916088
"MICE","Seed.dry.mass",2.37220737987014
"MICE","Seed.dry.mass",7.73171836266778
"MICE","Seed.dry.mass",1.19856229347568
"MICE","Seed.dry.mass",0.0920709716037326
"MICE","Seed.dry.mass",5.3541418882298
"MICE","Seed.dry.mass",6.42968573958356
"MICE","Seed.dry.mass",4.59764349736909
"MICE","Seed.dry.mass",3.50429673926405
"MICE","Seed.dry.mass",7.13745086947946
"MICE","Seed.dry.mass",9.93157364871649
"MICE","Seed.dry.mass",10.2371581451404
"MICE","Seed.dry.mass",14.7534751928079
"MICE","Seed.dry.mass",36.6069645012454
"MICE","Seed.dry.mass",0.299806014826576
"MICE","Seed.dry.mass",27.2926861807493
"MICE","Seed.dry.mass",49.3252992153158
"MICE","Seed.dry.mass",1.19490670876612
"MICE","Seed.dry.mass",2.108440112628
"MICE","Seed.dry.mass",11.7240798201273
"MICE","Seed.dry.mass",0.0406793704696168
"MICE","Seed.dry.mass",0.0341085965988997
"MICE","Seed.dry.mass",11.7862466753849
"MICE","Seed.dry.mass",4.33326154917151
"MICE","Seed.dry.mass",1.30627586017546
"MICE","Seed.dry.mass",8.70729938911544
"MICE","Seed.dry.mass",4.62199400520603
"MICE","Seed.dry.mass",10.5189795285037
"MICE","Seed.dry.mass",2.04382293399108
"MICE","Seed.dry.mass",7.6488188519426
"MICE","Seed.dry.mass",0.112862317035892
"MICE","Seed.dry.mass",3.99667298874504
"MICE","Seed.dry.mass",4.19828946379888
"MICE","Seed.dry.mass",42.0931028286334
"MICE","Seed.dry.mass",18.262612836196
"MICE","Seed.dry.mass",55.8962413055615
"MICE","Seed.dry.mass",0.068489257122912
"MICE","Seed.dry.mass",0.177775217866905
"MICE","Seed.dry.mass",36.3988593633052
"MICE","Seed.dry.mass",19.207435402422
"MICE","Seed.dry.mass",2.23367884735994
"MICE","Seed.dry.mass",28.3436169861024
"MICE","Seed.dry.mass",4.05567014755979
"MICE","Seed.dry.mass",55.6424744948251
"MICE","Seed.dry.mass",9.55065635694441
"MICE","Seed.dry.mass",26.4917116606613
"MICE","Seed.dry.mass",43.093033647868
"MICE","Seed.dry.mass",0.0326701911380036
"MICE","Seed.dry.mass",17.7692085625157
"MICE","Seed.dry.mass",1.66632200936173
"MICE","Seed.dry.mass",1.45102477255415
"MICE","Seed.dry.mass",0.75122567927056
"MICE","Seed.dry.mass",74.8129339975908
"MICE","Seed.dry.mass",18.307625279423
"MICE","Seed.dry.mass",1.58858920005563
"MICE","Seed.dry.mass",10.3286025068504
"MICE","Seed.dry.mass",0.681134659049958
"MICE","Seed.dry.mass",1.10314204495745
"MICE","Seed.dry.mass",7.20266555568891
"MICE","Seed.dry.mass",2.53707868402919
"MICE","Seed.dry.mass",0.00789382827098149
"MICE","Seed.dry.mass",2.48437400301656
"MICE","Seed.dry.mass",0.438784335142632
"MICE","Seed.dry.mass",3.29268734328946
"MICE","Seed.dry.mass",0.887852794372621
"MICE","Seed.dry.mass",7.15790678413115
"MICE","Seed.dry.mass",4.41366438049764
"MICE","Seed.dry.mass",43.1417948273282
"MICE","Seed.dry.mass",10.2353167111962
"MICE","Seed.dry.mass",0.00696536828276925
"MICE","Seed.dry.mass",6.44410724252689
"MICE","Seed.dry.mass",0.0183258232260245
"MICE","Seed.dry.mass",1.56778380084527
"MICE","Seed.dry.mass",4.03353272105915
"MICE","Seed.dry.mass",0.241319095226075
"MICE","Seed.dry.mass",1.56722125379021
"MICE","Seed.dry.mass",0.585858060801507
"MICE","Seed.dry.mass",14.6572512013104
"MICE","Seed.dry.mass",1.86615403531241
"MICE","Seed.dry.mass",8.35140649249367
"MICE","Seed.dry.mass",1.48801553890499
"MICE","Seed.dry.mass",1.30400073939533
"MICE","Seed.dry.mass",0.483043719337783
"MICE","Seed.dry.mass",1.47037004321035
"MICE","Seed.dry.mass",12.8705346416757
"MICE","Seed.dry.mass",9.13668689500923
"MICE","Seed.dry.mass",8.45039218601098
"MICE","Seed.dry.mass",4.37034195349241
"MICE","Seed.dry.mass",0.00606155662908819
"MICE","Seed.dry.mass",0.88696522259048
"MICE","Seed.dry.mass",10.1223968662862
"MICE","Seed.dry.mass",0.169815782104982
"MICE","Seed.dry.mass",18.7141411740758
"MICE","Seed.dry.mass",27.2817942089281
"MICE","Seed.dry.mass",24.3346664768399
"MICE","Seed.dry.mass",36.7869873650241
"MICE","Seed.dry.mass",2.83537094182664
"MICE","Seed.dry.mass",35.1208066944941
"MICE","Seed.dry.mass",7.54352805446292
"MICE","Seed.dry.mass",15.0865234689158
"MICE","Seed.dry.mass",26.5599447399716
"MICE","Seed.dry.mass",13.0437372547347
"MICE","Seed.dry.mass",19.0254275527701
"MICE","Seed.dry.mass",3.82960060142983
"MICE","Seed.dry.mass",5.03447233996028
"MICE","Seed.dry.mass",58.621563292741
"MICE","Seed.dry.mass",0.734647358659166
"MICE","Seed.dry.mass",0.619266508981815
"MICE","Seed.dry.mass",35.0775587552721
"MICE","Seed.dry.mass",24.2332311440905
"MICE","Seed.dry.mass",8.33438401135697
"MICE","Seed.dry.mass",24.3963664191581
"MICE","Seed.dry.mass",0.608577839900388
"MICE","Seed.dry.mass",94.9356611593821
"MICE","Seed.dry.mass",15.8798647299091
"MICE","Seed.dry.mass",25.9377072970327
"MICE","Seed.dry.mass",0.254620837345727
"MICE","Seed.dry.mass",10.0339969291429
"MICE","Seed.dry.mass",0.792435834177086
"MICE","Seed.dry.mass",0.522206153402626
"MICE","Seed.dry.mass",15.5620686481635
"MICE","Seed.dry.mass",0.0732144041182874
"MICE","Seed.dry.mass",3.51141834916988
"MICE","Seed.dry.mass",50.9020805641335
"MICE","Seed.dry.mass",8.25058723063733
"MICE","Seed.dry.mass",22.2566453356212
"MICE","Seed.dry.mass",7.80238488300934
"MICE","Seed.dry.mass",8.84282954500763
"MICE","Seed.dry.mass",11.891615286442
"MICE","Seed.dry.mass",6.95677625180067
"MICE","Seed.dry.mass",19.0740961993493
"MICE","Seed.dry.mass",10.5383131207223
"MICE","Seed.dry.mass",6.08356214803777
"MICE","Seed.dry.mass",28.3496595178192
"MICE","Seed.dry.mass",0.348928009898311
"MICE","Seed.dry.mass",5.00714946481077
"MICE","Seed.dry.mass",11.2208079659541
"MICE","Seed.dry.mass",18.5030674873741
"MICE","Seed.dry.mass",18.9943013699184
"MICE","Seed.dry.mass",4.39200526528265
"MICE","Seed.dry.mass",1.42497461543298
"MICE","Seed.dry.mass",1.07813128403984
"MICE","Seed.dry.mass",7.6319750284905
"MICE","Seed.dry.mass",4.73603441429967
"MICE","Seed.dry.mass",0.0107851356263612
"MICE","Seed.dry.mass",0.975380118087659
"MICE","Seed.dry.mass",0.768193818203587
"MICE","Seed.dry.mass",2.36383318085032
"MICE","Seed.dry.mass",27.8540515005843
"MICE","Seed.dry.mass",11.8584924293477
"MICE","Seed.dry.mass",4.11860140425952
"MICE","Seed.dry.mass",1.20728287437656
"MICE","Seed.dry.mass",0.941831560351662
"MICE","Seed.dry.mass",0.263001072135042
"MICE","Seed.dry.mass",2.2964407098732
"MICE","Seed.dry.mass",15.5364608221807
"MICE","Seed.dry.mass",39.4032742597624
"MICE","Seed.dry.mass",0.00705091065752921
"Rphylopars","overall",4.83422505178744
"Rphylopars","overall",0.623963756326663
"Rphylopars","overall",0.406511216271734
"Rphylopars","overall",0.143557689141499
"Rphylopars","overall",2.60163268568967
"Rphylopars","overall",0.420754776975481
"Rphylopars","overall",1.7047241255649
"Rphylopars","overall",0.105439178075165
"Rphylopars","overall",1.24669276092567
"Rphylopars","overall",1.51306068137999
"Rphylopars","overall",0.380087227931749
"Rphylopars","overall",1.32144931148573
"Rphylopars","overall",0.0894076150209998
"Rphylopars","overall",3.57025993865463
"Rphylopars","overall",0.00906544870672091
"Rphylopars","overall",0.201458625512221
"Rphylopars","overall",2.58089386551952
"Rphylopars","overall",3.46413822395489
"Rphylopars","overall",0.820137674737358
"Rphylopars","overall",1.16350403699335
"Rphylopars","overall",3.60191382133314
"Rphylopars","overall",0.113122031661716
"Rphylopars","overall",0.149792556995729
"Rphylopars","overall",2.5835483134041
"Rphylopars","overall",0.378093408624681
"Rphylopars","overall",3.0199882307538
"Rphylopars","overall",6.48867155731272
"Rphylopars","overall",0.336427555835151
"Rphylopars","overall",14.6380161354732
"Rphylopars","overall",2.19729364570726
"Rphylopars","overall",7.60013716931406
"Rphylopars","overall",0.250135146980117
"Rphylopars","overall",0.658852605657063
"Rphylopars","overall",0.709655436044901
"Rphylopars","overall",0.0173775051907167
"Rphylopars","overall",0.111618008823711
"Rphylopars","overall",0.67612292100926
"Rphylopars","overall",7.06907153004144
"Rphylopars","overall",4.65366801278901
"Rphylopars","overall",0.518144796499368
"Rphylopars","overall",2.22606800831889
"Rphylopars","overall",4.70086922823979
"Rphylopars","overall",4.71263366603286
"Rphylopars","overall",1.26765181787695
"Rphylopars","overall",0.922263748332761
"Rphylopars","overall",6.36655706792042
"Rphylopars","overall",0.668698131542929
"Rphylopars","overall",0.804702094518956
"Rphylopars","overall",4.92670275818903
"Rphylopars","overall",5.88852242993253
"Rphylopars","overall",2.38120858680223
"Rphylopars","overall",10.6015980471623
"Rphylopars","overall",0.178138703585201
"Rphylopars","overall",0.0452680439542488
"Rphylopars","overall",3.07663493500021
"Rphylopars","overall",2.79504668499388
"Rphylopars","overall",1.22474859522919
"Rphylopars","overall",5.76819185704821
"Rphylopars","overall",6.47432992289399
"Rphylopars","overall",0.358319709099907
"Rphylopars","overall",3.30188977075229
"Rphylopars","overall",4.37021330100867
"Rphylopars","overall",3.69357861033801
"Rphylopars","overall",0.28070797191698
"Rphylopars","overall",7.58345117244628
"Rphylopars","overall",1.4366565129073
"Rphylopars","overall",0.00671518742308677
"Rphylopars","overall",2.40280285125856
"Rphylopars","overall",0.0731546560824948
"Rphylopars","overall",0.681647655033823
"Rphylopars","overall",0.156324098985023
"Rphylopars","overall",1.42991561096856
"Rphylopars","overall",7.16583462871651
"Rphylopars","overall",11.6532552748953
"Rphylopars","overall",4.69297192308889
"Rphylopars","overall",0.93008913753114
"Rphylopars","overall",0.255004181436244
"Rphylopars","overall",9.94327821772554
"Rphylopars","overall",2.3029548112258
"Rphylopars","overall",0.969245298224391
"Rphylopars","overall",0.141922993113678
"Rphylopars","overall",3.73678085710719
"Rphylopars","overall",1.83606417308173
"Rphylopars","overall",0.294179325407068
"Rphylopars","overall",4.71802951915361
"Rphylopars","overall",10.403284731288
"Rphylopars","overall",7.04105809070739
"Rphylopars","overall",2.34124631251823
"Rphylopars","overall",0.199773645290877
"Rphylopars","overall",0.681067835928986
"Rphylopars","overall",2.93251793130256
"Rphylopars","overall",0.0574986747085212
"Rphylopars","overall",0.411626371579486
"Rphylopars","overall",7.83299029805061
"Rphylopars","overall",2.57256954733032
"Rphylopars","overall",1.55089251665632
"Rphylopars","overall",2.2218833943449
"Rphylopars","overall",3.73434782037621
"Rphylopars","overall",2.60946738846097
"Rphylopars","overall",1.37648446099981
"Rphylopars","overall",3.20863394963064
"Rphylopars","overall",2.09570366415368e-06
"Rphylopars","overall",0.0461398686818342
"Rphylopars","overall",1.28019183055858
"Rphylopars","overall",0.805967349203071
"Rphylopars","overall",3.34399351000076
"Rphylopars","overall",3.74191210188457
"Rphylopars","overall",0.722489696927382
"Rphylopars","overall",1.59669395358587
"Rphylopars","overall",0.662153269171208
"Rphylopars","overall",3.30536835433288e-05
"Rphylopars","overall",0.0467970403091525
"Rphylopars","overall",0.0471177778421006
"Rphylopars","overall",2.91945733774146
"Rphylopars","overall",0.936464777319573
"Rphylopars","overall",0.108054892209642
"Rphylopars","overall",1.40981483310908
"Rphylopars","overall",1.54053225123047
"Rphylopars","overall",0.937606746042454
"Rphylopars","overall",6.14404107477107
"Rphylopars","overall",1.24480708342613
"Rphylopars","overall",0.206070705966766
"Rphylopars","overall",2.92090365792546
"Rphylopars","overall",0.544782086055554
"Rphylopars","overall",5.21357563213712
"Rphylopars","overall",0.426520063236694
"Rphylopars","overall",0.0717486315236368
